장소ID,장소명,도로명주소,장소상세설명,위도,경도,등록일시,수정일시,지번주소,사용여부
1453,안녕세화씨,제주특별자치도 제주시 세화3길 35,카페,33.5265339,126.8562593,2018-10-17,2018-10-17,제주특별자치도 제주시 구좌읍 세화리 3644-2,y
1454,제이아일랜드카페,제주특별자치도 서귀포시 환해장성로 69,카페,33.3787857,126.879725,2018-10-17,2018-10-17,제주특별자치도 서귀포시 성산읍 신산리 421-1,y
1529,제주신화월드 랜딩관,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,AGODA #324948960,33.3061763,126.3144885,2018-11-01,2018-11-01,제주특별자치도 서귀포시 안덕면 서광리 산35-16,y
1493,소희네해산물천국,제주특별자치도 서귀포시 해맞이해안로 2752,돌문어볶음이 맛있는 집,33.4698424,126.9189166,2018-10-27,2018-10-27,제주특별자치도 서귀포시 성산읍 오조리 369-1,y
1528,제주국제공항,제주특별자치도 제주시 공항로 2,제주항공GMP CJU 1440 1550,33.5075434,126.4927496,2018-11-01,2018-11-01,제주특별자치도 제주시 용담2동 2002,y
1551,홍돈,제주특별자치도 제주시 한림로3길 10-12,흑돼지 삼겹살,33.4139794,126.2609106,2018-11-08,2018-11-08,제주특별자치도 제주시 한림읍 한림리 1590-1,y
1552,이익새양과점,제주특별자치도 제주시 516로 2596-117 제주컨트리클럽뉴코스,먹부림,33.407839,126.2658527,2018-11-08,2018-11-08,제주특별자치도 제주시 한림읍 동명리 1580-3,y
1553,제주공항,,2시35분도착,33.4995095,126.4982253,2018-11-09,2018-11-09,제주특별자치도 제주시 용담2동 1672-2,y
1554,달에물들다,제주특별자치도 제주시 월정1길 79-6,숙소2,33.5578779,126.7926562,2018-11-09,2018-11-09,제주특별자치도 제주시 구좌읍 월정리 690-1,y
1555,제주공항,제주특별자치도 제주시 공항로 2,제주 바이,33.5066887,126.492752,2018-11-09,2018-11-09,제주특별자치도 제주시 용담2동 2002,y
1556,태흥예술극장,제주특별자치도 서귀포시 태위로912번길 28,펜션,33.2844467,126.7447028,2018-11-09,2018-11-09,제주특별자치도 서귀포시 남원읍 태흥리 469-4,y
1557,이익새양과점,제주특별자치도 제주시 명월성로 18,빵,33.4071274,126.2654162,2018-11-09,2018-11-09,제주특별자치도 제주시 한림읍 동명리 1576-9,y
1558,동행게스트하우스,제주특별자치도 제주시 한림해안로 590,동행게스트하우스,33.4407225,126.2768652,2018-11-10,2018-11-10,제주특별자치도 제주시 한림읍 귀덕리 4167,y
1562,해송횟집,제주특별자치도 서귀포시 이어도로 200-7 해송횟,횟집,33.2390137,126.4427619,2018-11-10,2018-11-10,제주특별자치도 서귀포시 중문동 2356-1,y
1564,우도짜장면집,제주특별자치도 제주시 우도면 우도해안길 340,짜장면,33.5083039,126.9438775,2018-11-10,2018-11-10,제주특별자치도 제주시 우도면 연평리 2427-1,y
1561,미즈허팜,제주특별자치도 서귀포시 안덕면 덕수동로 93,감귤체험,33.2615183,126.3141053,2018-11-10,2018-11-10,제주특별자치도 서귀포시 안덕면 덕수리 1115,y
1563,중문우체국수련원,제주특별자치도 서귀포시 천제연로 175 중문우체국,숙소,33.252057,126.423405,2018-11-10,2018-11-10,제주특별자치도 서귀포시 중문동 2087-2,y
1565,더베스트제주성산,제주특별자치도 서귀포시 동류암로 26,숙소,33.4496092,126.9172658,2018-11-10,2018-11-10,제주특별자치도 서귀포시 성산읍 고성리 298-5,y
1566,민트레스토랑(휘닉스제주),제주특별자치도 서귀포시 동류암로 26,디너,33.429159,126.9340499,2018-11-10,2018-11-10,제주특별자치도 서귀포시 성산읍 고성리 46,y
1567,제주워터서커스,제주특별자치도 제주시 번영로 2172-80 제주아트랜드,서커스,33.4240304,126.7438849,2018-11-10,2018-11-10,제주특별자치도 제주시 구좌읍 송당리 2764-1,y
1568,캔디원,제주특별자치도 제주시 선교로 384,사탕공장~~!!,33.4713556,126.7077953,2018-11-10,2018-11-10,제주특별자치도 제주시 조천읍 선흘리 1776,y
1570,제주예찬,제주특별자치도 제주시 1100로 2997,갈치조림,33.4540482,126.4868955,2018-11-10,2018-11-10,제주특별자치도 제주시 노형동 287-1,y
1571,화북우체국수련원,제주특별자치도 제주시 화삼로 1 제주화북동우체국,숙소,33.5145716,126.5733667,2018-11-10,2018-11-10,제주특별자치도 제주시 화북동 1019-6,y
1572,하나님의교회,제주특별자치도 제주시 동광로 14,하나교회,33.5011766,126.5307169,2018-11-10,2018-11-10,제주특별자치도 제주시 이도2동 1176-17,y
1573,제주마당,제주특별자치도 제주시 원노형3길 15,석식. 갈치조림,33.4864377,126.4843412,2018-11-10,2018-11-10,제주특별자치도 제주시 노형동 914-2,y
1574,에밀리파크,제주특별자치도 제주시 조천우회로 104,"초콜릿,족욕",33.5250303,126.6205531,2018-11-10,2018-11-10,제주특별자치도 제주시 조천읍 신촌리 1615-2,y
1575,킹흑돼지,제주특별자치도 제주시 도령로11길 26-9,중식. 돼지고기 무한리필,33.4928738,126.4876939,2018-11-10,2018-11-10,제주특별자치도 제주시 연동 2313-4,y
1576,공항,제주특별자치도 제주시 공항로 2,집에가자,33.5063684,126.4926049,2018-11-10,2018-11-10,제주특별자치도 제주시 용담2동 2002,y
1366,코코마마,제주특별자치도 서귀포시 대포연대로 41,씨푸드(랍스터),33.4610109,126.9343571,2018-09-29,2018-09-29,제주특별자치도 서귀포시 성산읍 성산리 140-11,y
1323,공항,제주특별자치도 제주시 다호길 35,공항에서 내려요,33.4973262,126.4902309,2018-09-21,2018-09-21,제주특별자치도 제주시 도두동 141,y
1327,제주대학교,제주특별자치도 제주시 제주대학로 102 제주대학교,제주대학교,33.455494,126.5631711,2018-09-22,2018-09-22,제주특별자치도 제주시 아라동 1,y
1334,제이바다호텔 (숙소4),제주특별자치도 제주시 서해안로 258,온돌1 마운틴뷰,33.5090125,126.4733721,2018-09-25,2018-09-25,제주특별자치도 제주시 도두동 1644-4,y
1335,에이스렌터카,제주특별자치도 제주시 다호북길 150,렌터카 k5,33.5030753,126.4823044,2018-09-25,2018-09-25,제주특별자치도 제주시 도두동 968-1,y
1345,옐로우스토어,제주특별자치도 제주시 비자림로 422-2 제이앤에프,카폐,33.4256063,126.657046,2018-09-27,2018-09-27,제주특별자치도 제주시 조천읍 교래리 732-2,y
1365,함쉐프키친,제주특별자치도 서귀포시 대포연대로 41,패밀리레스토랑,33.2408791,126.4311109,2018-09-28,2018-09-28,제주특별자치도 서귀포시 중문동 1890-1,y
1367,장수물식당,제주특별자치도 제주시 연문2길 18,고기국수,33.4918932,126.4985777,2018-09-29,2018-09-29,제주특별자치도 제주시 연동 310-79,y
1369,애월해안도로드라이브,제주특별자치도 제주시 애월해안로 176,투썸 플레이스 주차후 애월카약,33.4544681,126.3240083,2018-09-29,2018-09-29,제주특별자치도 제주시 애월읍 애월리 802,y
1372,제주공항,제주특별자치도 제주시 공항로 2,ㅋㅋㅋㅋㅋ,33.5069183,126.4928558,2018-09-29,2018-09-29,제주특별자치도 제주시 용담2동 2002,y
1373,하례감귤체험,제주특별자치도 서귀포시 하례로 504,ㅋㅋ,33.2913003,126.6164989,2018-09-30,2018-09-30,제주특별자치도 서귀포시 남원읍 하례리 1158,y
1375,렌터카,제주특별자치도 제주시 일주서로 7582,차 수령 반납,33.4948379,126.456661,2018-09-30,2018-09-30,제주특별자치도 제주시 이호동 1575,y
1381,소심한책방,,소심한책방,33.496476,126.9004577,2018-10-01,2018-10-01,제주특별자치도 제주시 구좌읍 종달리 1129-1,y
1394,공항,제주특별자치도 제주시 신광로8길 11 연일빌라,도착,33.4868027,126.4887274,2018-10-02,2018-10-02,제주특별자치도 제주시 연동 262-55,y
1435,R&T,제주특별자치도 제주시 중앙로14길 30-1,d,33.5112218,126.5211729,2018-10-14,2018-10-14,제주특별자치도 제주시 삼도2동 914,y
1442,라마다앙코르 제주 성산 호텔,제주특별자치도 서귀포시 동류암로 26,호텔,33.4496791,126.9170966,2018-10-15,2018-10-15,제주특별자치도 서귀포시 성산읍 고성리 298-5,y
1444,이정의댁,제주특별자치도 서귀포시 중문상로 94,카페 :케롯케익 유명 ,33.2562784,126.4278442,2018-10-15,2018-10-15,제주특별자치도 서귀포시 중문동 1702-4,y
1471,공항,,ㅇ,33.4730528,126.4957748,2018-10-19,2018-10-19,제주특별자치도 제주시 연동 산22-1,y
1472,공항,제주특별자치도 제주시 다호길 94,ㅇ,33.5013929,126.4913137,2018-10-19,2018-10-19,제주특별자치도 제주시 도두동 74-1,y
1473,이호테우,제주특별자치도 제주시 테우해안로 172-23,ㅇ,33.4967181,126.4527866,2018-10-19,2018-10-19,제주특별자치도 제주시 이호동 1665-1,y
1481,허브동산,,즐거워요,33.3290151,126.8146053,2018-10-22,2018-10-22,제주특별자치도 서귀포시 표선면 표선리 2611,y
1483,백록담제주특산품,제주특별자치도 제주시 번영로 557,귤체험,33.4874315,126.6003005,2018-10-23,2018-10-23,제주특별자치도 제주시 봉개동 1411,y
1495,제주송정농원,제주특별자치도 제주시 삼성로 67,감귤체험,33.4793716,126.5637618,2018-10-27,2018-10-27,제주특별자치도 제주시 아라동 2796,y
1485,도착,,2시여행 시작,33.4790011,126.5032831,2018-10-25,2018-10-25,제주특별자치도 제주시 오라동 3226-3,y
1491,팜파스,제주특별자치도 제주시 행원로8길 33,사유지,33.4013834,126.7502283,2018-10-26,2018-10-26,제주특별자치도 서귀포시 표선면 성읍리 3196-2,y
1488,사려니,제주특별자치도 제주시 남조로 1982,2st,33.4223729,126.6284184,2018-10-25,2018-10-25,제주특별자치도 제주시 조천읍 교래리 산137-1,y
1498,협재해수욕장,제주특별자치도 제주시 한림로 300,산책 1시간 자유,33.3861712,126.2404281,2018-10-29,2018-10-29,제주특별자치도 제주시 한림읍 협재리 2600,y
1505,제주인의 밥상,제주특별자치도 제주시 한림로 300,모슬포 석식 : 식당: 제주인의 밥상 (하모리 770-43),33.2089693,126.2529361,2018-10-29,2018-10-29,제주특별자치도 서귀포시 대정읍 하모리,y
1506,제주공항,제주특별자치도 제주시 한림로 300,08:20 제주공항 도착,33.5063372,126.4888791,2018-10-29,2018-10-29,제주특별자치도 제주시 도두동 521,y
1356,자매국수,,식당,33.5080343,126.5323446,2018-09-27,2018-09-27,제주특별자치도 제주시 일도2동 1050-1,y
1326,애월,제주특별자치도 제주시 구남로7길 36 주공1아파트,"점심, 바다",33.4670851,126.3209037,2018-09-21,2018-09-21,제주특별자치도 제주시 애월읍 애월리 1772-20,y
1330,신혼하우스,제주특별자치도 제주시 서해안로 498-6 블루문,11,33.5189676,126.4918178,2018-09-25,2018-09-25,제주특별자치도 제주시 용담2동 2356,y
1357,미도호스텔,제주특별자치도 서귀포시 동문동로 13-1 미도장,숙소,33.2500407,126.5663639,2018-09-27,2018-09-27,제주특별자치도 서귀포시 중앙동 258-2,y
1377,월정리해변,,월정리해변,33.5557506,126.7968586,2018-10-01,2018-10-01,제주특별자치도 제주시 구좌읍 월정리 70-1,y
1370,미르하우스,제주특별자치도 제주시 용담로 71,게스트하우스 첫째날 숙소,33.5127378,126.5105947,2018-09-29,2018-09-29,제주특별자치도 제주시 용담2동 603-24,y
1415,흑돼지브라더스,제주특별자치도 서귀포시 중산간동로 6924,흑돼지 요리,33.2881483,126.6510548,2018-10-06,2018-10-06,제주특별자치도 서귀포시 남원읍 위미리 3935-1,y
1378,비자림숲길,,비자림숲길,33.4844987,126.8071728,2018-10-01,2018-10-01,제주특별자치도 제주시 구좌읍 평대리 산15,y
1379,제주공항,,공항도착,33.5066746,126.4932641,2018-10-01,2018-10-01,제주특별자치도 제주시 용담2동 1462-1,y
1380,근자c가게,,근자c가게,33.5031721,126.897841,2018-10-01,2018-10-01,제주특별자치도 제주시 구좌읍 종달리 1624,y
1382,성산일출봉,,일출봉등반,33.4604791,126.9345103,2018-10-01,2018-10-01,제주특별자치도 제주시 용담2동 1462-1,y
1383,sk디앤디가시리풍력발전소,,sk디앤디가시리풍력발전소,33.3974075,126.7194699,2018-10-01,2018-10-01,제주특별자치도 서귀포시 표선면 가시리 산87-6,y
1384,우도,제주특별자치도 제주시 우도면 우도로 153 우도면사무소. 우도보건지소,우도,33.5062201,126.9532957,2018-10-01,2018-10-01,제주특별자치도 제주시 우도면 연평리 1451-3,y
1385,세연교,,세연교,33.2374108,126.5597754,2018-10-01,2018-10-01,제주특별자치도 서귀포시 천지동,y
1386,제스토리기념품샷,,제스토리기념품샷,33.2368074,126.5161055,2018-10-01,2018-10-01,제주특별자치도 서귀포시 대륜동,y
1387,애월귀덕투명카약,제주특별자치도 제주시 애월로16길 8-3,애월귀덕투명카약,33.4625844,126.3242815,2018-10-01,2018-10-01,제주특별자치도 제주시 애월읍 애월리 544-4,y
1388,귀덕바다 애월투명카약,,귀덕바다 애월투명카약,33.4405882,126.2845121,2018-10-01,2018-10-01,제주특별자치도 제주시 한림읍 귀덕리 4174,y
1389,방주교회,,방주교회,33.3046896,126.3841488,2018-10-01,2018-10-01,제주특별자치도 서귀포시 안덕면 상천리 460-1,y
1390,이에스리조트,제주특별자치도 서귀포시 1100로 506,숙박,33.2845979,126.4561893,2018-10-01,2018-10-01,제주특별자치도 서귀포시 중문동 산107-3,y
1391,이에스리조트,,숙박시설,33.2834649,126.4551302,2018-10-01,2018-10-01,제주특별자치도 서귀포시 중문동 산115,y
1396,사굴식당,제주특별자치도 제주시 만장굴길 34,옥동구이 ,33.5441321,126.7748379,2018-10-02,2018-10-02,제주특별자치도 제주시 구좌읍 김녕리 195-1,y
1401,하례감귤농장,제주특별자치도 서귀포시 하례로 502,귤따기 체험,33.2904919,126.6170649,2018-10-05,2018-10-05,제주특별자치도 서귀포시 남원읍 하례리 1160,y
1403,AJ렌트카,제주특별자치도 제주시 용문로 62,20:20분 차량인수,33.5037196,126.50178,2018-10-05,2018-10-05,제주특별자치도 제주시 용담2동 723,y
1416,흑돼지브라더스,제주특별자치도 서귀포시 중산간동로 6924,흑돼지브라더스,33.2881483,126.6510548,2018-10-06,2018-10-06,제주특별자치도 서귀포시 남원읍 위미리 3935-1,y
1404,렌트카,제주특별자치도 제주시 용문로 62,20:20 렌트차량 인수,33.5037524,126.5017069,2018-10-05,2018-10-05,제주특별자치도 제주시 용담2동 723,y
1405,렌트카,제주특별자치도 제주시 용문로 62,렌트차량인수,33.5037524,126.5017069,2018-10-05,2018-10-05,제주특별자치도 제주시 용담2동 723,y
1406,ㅎ,제주특별자치도 제주시 용문로 62,ㅎ,33.476771,126.4367748,2018-10-05,2018-10-05,제주특별자치도 제주시 외도동 30-2,y
1408,케렌시아,,조은 카페,33.2529475,126.6255948,2018-10-05,2018-10-05,제주특별자치도 서귀포시 남원읍 하례리 128,y
1409,케렌시아,,카페,33.2594955,126.6216151,2018-10-05,2018-10-05,제주특별자치도 서귀포시 효돈동 532,y
1410,케렌시아,제주특별자치도 서귀포시 칠십리로658번길 27-18,카페,33.2494372,126.6191268,2018-10-05,2018-10-05,제주특별자치도 서귀포시 효돈동 1305,y
1411,케렌시아,제주특별자치도 서귀포시 칠십리로658번길 27-18,ㄴㅇㄹㄴㅇㄹ,33.2494372,126.6191268,2018-10-05,2018-10-05,제주특별자치도 서귀포시 효돈동 1305,y
1412,물뜰에쉼팡,제주특별자치도 제주시 귀덕로 73,제발,33.4380018,126.2978419,2018-10-06,2018-10-06,제주특별자치도 제주시 한림읍 귀덕리 721-1,y
