LG_CAT,MD_CAT,SM_CAT,FUEL_TYPE,FUEL_COST,SCALE,FACTOR
자동차,포르쉐,마칸 GTS(2022),Gasoline,7.6,kgCO2/km,0.28922
자동차,포르쉐,마칸 S(2022),Gasoline,7.8,kgCO2/km,0.281804103
자동차,포르쉐,마칸 GTS(2021),Gasoline,7.7,kgCO2/km,0.285463896
자동차,포르쉐,마칸 2.0(2021),Gasoline,8.7,kgCO2/km,0.252651954
자동차,포르쉐,마칸 2.0(2019),Gasoline,8,kgCO2/km,0.274759
자동차,포르쉐,박스터 GTS 4.0(2022),Gasoline,8.4,kgCO2/km,0.261675238
자동차,포르쉐,박스터 25주년 에디션(2022),Gasoline,8.4,kgCO2/km,0.261675238
자동차,포르쉐,박스터 S 2.5(2022),Gasoline,8.7,kgCO2/km,0.252651954
자동차,포르쉐,박스터 2.0(2022),Gasoline,9.3,kgCO2/km,0.236351828
자동차,포르쉐,박스터 GTS 4.0(2021),Gasoline,8.4,kgCO2/km,0.261675238
자동차,포르쉐,박스터 25주년 에디션(2021),Gasoline,8.4,kgCO2/km,0.261675238
자동차,포르쉐,박스터 S 2.5(2021),Gasoline,8.7,kgCO2/km,0.252651954
자동차,포르쉐,박스터 2.0(2021),Gasoline,9.3,kgCO2/km,0.236351828
자동차,포르쉐,박스터 GTS(2020),Gasoline,8.9,kgCO2/km,0.246974382
자동차,포르쉐,박스터 S 2.5(2020),Gasoline,9,kgCO2/km,0.244230222
자동차,포르쉐,박스터 2.0(2020),Gasoline,9.4,kgCO2/km,0.233837447
자동차,포르쉐,박스터 GTS(2019),Gasoline,8.9,kgCO2/km,0.246974382
자동차,포르쉐,박스터 2.0(2019),Gasoline,9.4,kgCO2/km,0.233837447
자동차,포르쉐,카이맨 GTS 4.0(2022),Gasoline,8.4,kgCO2/km,0.261675238
자동차,포르쉐,카이맨 S 2.5(2022),Gasoline,8.7,kgCO2/km,0.252651954
자동차,포르쉐,카이맨 2.0(2022),Gasoline,9.3,kgCO2/km,0.236351828
자동차,포르쉐,카이맨 GTS 4.0(2021),Gasoline,8.4,kgCO2/km,0.261675238
자동차,포르쉐,카이맨 S 2.5(2021),Gasoline,8.7,kgCO2/km,0.252651954
자동차,포르쉐,카이맨 2.0(2021),Gasoline,9.3,kgCO2/km,0.236351828
자동차,포르쉐,카이맨 GTS(2020),Gasoline,8.9,kgCO2/km,0.246974382
자동차,포르쉐,카이맨 S 2.5(2020),Gasoline,9,kgCO2/km,0.244230222
자동차,포르쉐,카이맨 2.0(2020),Gasoline,9.4,kgCO2/km,0.233837447
자동차,포르쉐,카이엔 터보(2022),Gasoline,6.5,kgCO2/km,0.338164923
자동차,포르쉐,카이엔 터보 쿠페(2022),Gasoline,6.5,kgCO2/km,0.338164923
자동차,포르쉐,카이엔 터보 GT(2022),Gasoline,6.5,kgCO2/km,0.338164923
자동차,포르쉐,카이엔 3.0(2022),Gasoline,7.2,kgCO2/km,0.305287778
자동차,포르쉐,카이엔 쿠페(2022),Gasoline,7.2,kgCO2/km,0.305287778
자동차,포르쉐,카이엔 E-하이브리드(2022),Gasoline/Hybrid,8,kgCO2/km,0.274759
자동차,포르쉐,카이엔 E-하이브리드 쿠페(2022),Gasoline/Hybrid,8,kgCO2/km,0.274759
자동차,포르쉐,카이엔 터보(2021),Gasoline,6.6,kgCO2/km,0.333041212
자동차,포르쉐,카이엔 터보 쿠페(2021),Gasoline,6.6,kgCO2/km,0.333041212
자동차,포르쉐,카이엔 쿠페(2021),Gasoline,7.1,kgCO2/km,0.309587606
자동차,포르쉐,카이엔 3.0(2021),Gasoline,7.8,kgCO2/km,0.281804103
자동차,포르쉐,카이엔 E-하이브리드 쿠페(2021),Gasoline/Hybrid,7.7,kgCO2/km,0.285463896
자동차,포르쉐,카이엔 E-하이브리드(2021),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,포르쉐,카이엔 터보 쿠페(2020),Gasoline,6.6,kgCO2/km,0.333041212
자동차,포르쉐,카이엔 터보(2020),Gasoline,6.6,kgCO2/km,0.333041212
자동차,포르쉐,카이엔 쿠페(2020),Gasoline,7.1,kgCO2/km,0.309587606
자동차,포르쉐,카이엔 E-하이브리드 쿠페(2020),Gasoline/Hybrid,7.7,kgCO2/km,0.285463896
자동차,포르쉐,카이엔 E-하이브리드(2020),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,포르쉐,카이엔 3.0(2019),Gasoline,7.3,kgCO2/km,0.301105753
자동차,포르쉐,타이칸 크로스 투리스모 터보(2022),Electric,2.8,kgCO2/km,0.164075214
자동차,포르쉐,타이칸 터보 S(2022),Electric,2.8,kgCO2/km,0.164075214
자동차,포르쉐,타이칸 크로스 투리스모 4(2022),Electric,2.9,kgCO2/km,0.158417448
자동차,포르쉐,타이칸 4S(퍼포먼스 배터리 플러스)(2022),Electric,2.9,kgCO2/km,0.158417448
자동차,포르쉐,타이칸 크로스 투리스모 4S(2022),Electric,2.9,kgCO2/km,0.158417448
자동차,포르쉐,타이칸 터보(2022),Electric,2.9,kgCO2/km,0.158417448
자동차,포르쉐,타이칸 베이스(퍼포먼스 배터리 플러스)(2022),Electric,3,kgCO2/km,0.153136867
자동차,포르쉐,타이칸 4S(퍼포먼스 배터리)(2022),Electric,3,kgCO2/km,0.153136867
자동차,포르쉐,타이칸 베이스(퍼포먼스 배터리)(2022),Electric,3.1,kgCO2/km,0.148196968
자동차,포르쉐,타이칸 터보 S(2021),Electric,2.8,kgCO2/km,0.164075214
자동차,포르쉐,타이칸 크로스 투리스모 터보(2021),Electric,2.8,kgCO2/km,0.164075214
자동차,포르쉐,타이칸 터보(2021),Electric,2.9,kgCO2/km,0.158417448
자동차,포르쉐,타이칸 4S(퍼포먼스 배터리 플러스)(2021),Electric,2.9,kgCO2/km,0.158417448
자동차,포르쉐,타이칸 크로스 투리스모 4(2021),Electric,2.9,kgCO2/km,0.158417448
자동차,포르쉐,타이칸 크로스 투리스모 4S(2021),Electric,2.9,kgCO2/km,0.158417448
자동차,포르쉐,타이칸 베이스(퍼포먼스 배터리 플러스)(2021),Electric,2.9,kgCO2/km,0.158417448
자동차,포르쉐,타이칸 4S(퍼포먼스 배터리)(2021),Electric,3,kgCO2/km,0.153136867
자동차,포르쉐,타이칸 베이스(퍼포먼스 배터리)(2021),Electric,3,kgCO2/km,0.153136867
자동차,포르쉐,파나메라 GTS(2022),Gasoline,7.1,kgCO2/km,0.309587606
자동차,포르쉐,파나메라 터보 S(2022),Gasoline,7.1,kgCO2/km,0.309587606
자동차,포르쉐,파나메라 4(2022),Gasoline,8,kgCO2/km,0.274759
자동차,포르쉐,파나메라 4 이그제큐티브(2022),Gasoline,8,kgCO2/km,0.274759
자동차,포르쉐,파나메라 4 플래티넘 에디션(2022),Gasoline,8,kgCO2/km,0.274759
자동차,포르쉐,파나메라 4 E-하이브리드(2022),Gasoline/Hybrid,8.6,kgCO2/km,0.255589767
자동차,포르쉐,파나메라 4 E-하이브리드 플래티넘 에디션(2022),Gasoline/Hybrid,8.6,kgCO2/km,0.255589767
자동차,포르쉐,파나메라 GTS(2021),Gasoline,7.1,kgCO2/km,0.309587606
자동차,포르쉐,파나메라 터보 S(2021),Gasoline,7.1,kgCO2/km,0.309587606
자동차,포르쉐,파나메라 4(2021),Gasoline,8,kgCO2/km,0.274759
자동차,포르쉐,파나메라 4 이그제큐티브(2021),Gasoline,8,kgCO2/km,0.274759
자동차,포르쉐,파나메라 4 E-하이브리드(2021),Gasoline/Hybrid,8.6,kgCO2/km,0.255589767
자동차,포르쉐,파나메라 GTS 4인승(2019),Gasoline,7.1,kgCO2/km,0.309587606
자동차,포르쉐,파나메라 GTS 5인승(2019),Gasoline,7.1,kgCO2/km,0.309587606
자동차,포르쉐,파나메라 터보(2019),Gasoline,7.6,kgCO2/km,0.28922
자동차,포르쉐,파나메라 4(2019),Gasoline,8.5,kgCO2/km,0.258596706
자동차,포르쉐,파나메라 4S(2019),Gasoline,8.8,kgCO2/km,0.249780909
자동차,포르쉐,파나메라 4 E-하이브리드(2019),Gasoline/Hybrid,11.1,kgCO2/km,0.198024505
자동차,폭스바겐,골프 2.0 TDI 프리미엄(2022),Diesel,17.8,kgCO2/km,0.149087622
자동차,폭스바겐,골프 2.0 TDI 프레스티지(2022),Diesel,17.8,kgCO2/km,0.149087622
자동차,폭스바겐,아테온 2.0 TDI 프레스티지(2022),Diesel,15.5,kgCO2/km,0.171210302
자동차,폭스바겐,아테온 2.0 TDI 엘레강스 프레스티지 4모션(2020),Diesel,13.4,kgCO2/km,0.198041767
자동차,폭스바겐,아테온 2.0 TDI 엘레강스 프레스티지(2020),Diesel,15.2,kgCO2/km,0.174589453
자동차,폭스바겐,아테온 2.0 TDI 엘레강스 프리미엄(2020),Diesel,15.2,kgCO2/km,0.174589453
자동차,폭스바겐,아테온 2.0 TDI 엘레강스 프레스티지(2019),Diesel,15,kgCO2/km,0.176917312
자동차,폭스바겐,아테온 2.0 TDI 엘레강스 프리미엄(2019),Diesel,15,kgCO2/km,0.176917312
자동차,폭스바겐,제타 1.4 TSI 프리미엄(2021),Gasoline,13.4,kgCO2/km,0.164035224
자동차,폭스바겐,제타 1.4 TSI 프레스티지(2021),Gasoline,13.4,kgCO2/km,0.164035224
자동차,폭스바겐,제타 1.4 TSI 프레스티지(2020),Gasoline,13.4,kgCO2/km,0.164035224
자동차,폭스바겐,투아렉 4.0 TDI 프레스티지(2021),Diesel,9.1,kgCO2/km,0.291621943
자동차,폭스바겐,투아렉 4.0 TDI R-라인(2021),Diesel,9.1,kgCO2/km,0.291621943
자동차,폭스바겐,투아렉 3.0 TDI 프리미엄(2021),Diesel,10.3,kgCO2/km,0.257646571
자동차,폭스바겐,투아렉 3.0 TDI 프레스티지(2021),Diesel,10.3,kgCO2/km,0.257646571
자동차,폭스바겐,투아렉 3.0 TDI R-Line(2021),Diesel,10.3,kgCO2/km,0.257646571
자동차,폭스바겐,투아렉 4.0 TDI 프레스티지(2020),Diesel,9.1,kgCO2/km,0.291621943
자동차,폭스바겐,투아렉 4.0 TDI R-라인(2020),Diesel,9.1,kgCO2/km,0.291621943
자동차,폭스바겐,투아렉 3.0 TDI 프리미엄(2020),Diesel,10.3,kgCO2/km,0.257646571
자동차,폭스바겐,투아렉 3.0 TDI 프레스티지(2020),Diesel,10.3,kgCO2/km,0.257646571
자동차,폭스바겐,투아렉 3.0 TDI R-라인(2020),Diesel,10.3,kgCO2/km,0.257646571
자동차,폭스바겐,티구안 2.0 TDI 4모션 프리미엄(2022),Diesel,13.4,kgCO2/km,0.198041767
자동차,폭스바겐,티구안 2.0 TDI 4모션 프레스티지(2022),Diesel,13.4,kgCO2/km,0.198041767
자동차,폭스바겐,티구안 2.0 TDI 프리미엄(2022),Diesel,15.6,kgCO2/km,0.1701128
자동차,폭스바겐,티구안 2.0 TDI 프레스티지(2022),Diesel,15.6,kgCO2/km,0.1701128
자동차,폭스바겐,티구안 2.0 TDI 4모션 프리미엄(2021),Diesel,13.4,kgCO2/km,0.198041767
자동차,폭스바겐,티구안 2.0 TDI 4모션 프레스티지(2021),Diesel,13.4,kgCO2/km,0.198041767
자동차,폭스바겐,티구안 2.0 TDI 프리미엄(2021),Diesel,15.6,kgCO2/km,0.1701128
자동차,폭스바겐,티구안 2.0 TDI 프레스티지(2021),Diesel,15.6,kgCO2/km,0.1701128
자동차,폭스바겐,티구안 2.0 TDI 4모션 프레스티지(2020),Diesel,13.1,kgCO2/km,0.202577075
자동차,폭스바겐,티구안 2.0 TDI 올스페이스 7인승(2020),Diesel,13.5,kgCO2/km,0.196574791
자동차,폭스바겐,티구안 2.0 TDI 프리미엄(2020),Diesel,14.5,kgCO2/km,0.183017909
자동차,폭스바겐,티구안 2.0 TDI 프레스티지(2020),Diesel,14.5,kgCO2/km,0.183017909
자동차,폭스바겐,티록 2.0 TDI 스타일(2022),Diesel,16.2,kgCO2/km,0.163812326
자동차,폭스바겐,티록 2.0 TDI 프리미엄(2022),Diesel,16.2,kgCO2/km,0.163812326
자동차,폭스바겐,티록 2.0 TDI 프레스티지(2022),Diesel,16.2,kgCO2/km,0.163812326
자동차,폭스바겐,티록 2.0 TDI 스타일(2021),Diesel,15.1,kgCO2/km,0.175745674
자동차,폭스바겐,티록 2.0 TDI 프리미엄(2021),Diesel,15.1,kgCO2/km,0.175745674
자동차,폭스바겐,티록 2.0 TDI 프레스티지(2021),Diesel,15.1,kgCO2/km,0.175745674
자동차,폭스바겐,파사트 GT 2.0 TDI 프레스티지 4모션(2022),Diesel,14.3,kgCO2/km,0.1855776
자동차,폭스바겐,파사트 GT 2.0 TDI 프리미엄(2022),Diesel,15.7,kgCO2/km,0.169029279
자동차,폭스바겐,파사트 GT 2.0 TDI 프레스티지(2022),Diesel,15.7,kgCO2/km,0.169029279
자동차,폭스바겐,파사트 GT 2.0 TDI 프레스티지 4모션(2021),Diesel,14,kgCO2/km,0.189554263
자동차,폭스바겐,파사트 GT 2.0 TDI 프리미엄(2021),Diesel,14.9,kgCO2/km,0.178104677
자동차,폭스바겐,파사트 GT 2.0 TDI 프레스티지(2021),Diesel,14.9,kgCO2/km,0.178104677
자동차,푸조,2008 알뤼르 1.5 블루HDi(2022),Diesel,17.1,kgCO2/km,0.155190625
자동차,푸조,2008 GT 라인 1.5 블루HDi(2022),Diesel,17.1,kgCO2/km,0.155190625
자동차,푸조,2008 알뤼르 일렉트릭(2022),Electric,4.3,kgCO2/km,0.106839674
자동차,푸조,2008 GT 라인 일렉트릭(2022),Electric,4.3,kgCO2/km,0.106839674
자동차,푸조,2008 알뤼르 1.5 블루HDi(2021),Diesel,17.1,kgCO2/km,0.155190625
자동차,푸조,2008 GT 라인 1.5 블루HDi(2021),Diesel,17.1,kgCO2/km,0.155190625
자동차,푸조,2008 알뤼르 일렉트릭(2021),Electric,4.3,kgCO2/km,0.106839674
자동차,푸조,2008 GT 라인 일렉트릭(2021),Electric,4.3,kgCO2/km,0.106839674
자동차,푸조,2008 알뤼르 1.5 블루HDi(2020),Diesel,17.1,kgCO2/km,0.155190625
자동차,푸조,2008 GT 라인 1.5 블루HDi(2020),Diesel,17.1,kgCO2/km,0.155190625
자동차,푸조,2008 알뤼르 일렉트릭(2020),Electric,4.3,kgCO2/km,0.106839674
자동차,푸조,2008 GT 라인 일렉트릭(2020),Electric,4.3,kgCO2/km,0.106839674
자동차,푸조,2008 1.5 블루HDi 알뤼르(2019),Diesel,15.1,kgCO2/km,0.175745674
자동차,푸조,2008 1.5 블루HDi GT 라인(2019),Diesel,16.6,kgCO2/km,0.159865041
자동차,푸조,208 알뤼르 일렉트릭(2020),Electric,4.4,kgCO2/km,0.1044115
자동차,푸조,208 GT 라인 일렉트릭(2020),Electric,4.4,kgCO2/km,0.1044115
자동차,푸조,3008 1.5 블루HDi 알뤼르(2022),Diesel,15.8,kgCO2/km,0.167959473
자동차,푸조,3008 1.5 블루HDi GT(2022),Diesel,15.8,kgCO2/km,0.167959473
자동차,푸조,3008 1.5 블루HDi GT 팩(2022),Diesel,15.8,kgCO2/km,0.167959473
자동차,푸조,3008 1.2 퓨어테크 알뤼르(2022),Diesel,15.8,kgCO2/km,0.167959473
자동차,푸조,3008 1.2 퓨어테크 GT(2022),Diesel,15.8,kgCO2/km,0.167959473
자동차,푸조,3008 1.2 퓨어테크 GT 팩(2022),Diesel,15.8,kgCO2/km,0.167959473
자동차,푸조,3008 1.5 블루HDi GT(2021),Diesel,15.8,kgCO2/km,0.167959473
자동차,푸조,3008 2.0 블루HDi GT(2020),Diesel,12.9,kgCO2/km,0.205717805
자동차,푸조,3008 1.5 블루HDi GT 라인(2020),Diesel,14,kgCO2/km,0.189554263
자동차,푸조,3008 1.5 블루HDi 알뤼르(2020),Diesel,14,kgCO2/km,0.189554263
자동차,푸조,3008 2.0 블루HDi GT(2019),Diesel,12.9,kgCO2/km,0.205717805
자동차,푸조,3008 1.5 블루HDi 알뤼르(2019),Diesel,14,kgCO2/km,0.189554263
자동차,푸조,3008 1.5 블루HDi GT 라인(2019),Diesel,14,kgCO2/km,0.189554263
자동차,푸조,308 2.0 블루HDi GT(2019),Diesel,13.1,kgCO2/km,0.202577075
자동차,푸조,308 1.5 블루HDi GT 라인(2019),Diesel,14.6,kgCO2/km,0.181764362
자동차,푸조,308 1.5 블루HDi 알뤼르(2019),Diesel,15.1,kgCO2/km,0.175745674
자동차,푸조,5008 1.2 퓨어테크 알뤼르(2022),Gasoline,12.1,kgCO2/km,0.181658843
자동차,푸조,5008 1.2 퓨어테크 GT(2022),Gasoline,12.1,kgCO2/km,0.181658843
자동차,푸조,5008 1.2 퓨어테크 GT 팩(2022),Gasoline,12.1,kgCO2/km,0.181658843
자동차,푸조,5008 1.5 블루HDi 알뤼르(2021),Diesel,14.9,kgCO2/km,0.178104677
자동차,푸조,5008 1.5 블루HDi GT(2021),Diesel,14.9,kgCO2/km,0.178104677
자동차,푸조,5008 2.0 블루HDi GT 팩(2021),Diesel,15,kgCO2/km,0.176917312
자동차,푸조,5008 2.0 블루HDi GT(2020),Diesel,12.9,kgCO2/km,0.205717805
자동차,푸조,5008 1.5 블루HDi 알뤼르(2020),Diesel,14,kgCO2/km,0.189554263
자동차,푸조,5008 1.5 블루HDi GT 라인(2020),Diesel,14,kgCO2/km,0.189554263
자동차,푸조,5008 2.0 블루HDi GT(2019),Diesel,12.9,kgCO2/km,0.205717805
자동차,푸조,5008 1.5 블루HDi 알뤼르(2019),Diesel,14,kgCO2/km,0.189554263
자동차,푸조,5008 1.5 블루HDi GT 라인(2019),Diesel,14,kgCO2/km,0.189554263
자동차,푸조,508 1.5 블루HDi GT 팩(2022),Diesel,15.6,kgCO2/km,0.1701128
자동차,푸조,508 1.5 블루HDi GT(2022),Diesel,17.2,kgCO2/km,0.154288353
자동차,푸조,508 1.5 블루HDi GT 라인(2021),Diesel,15.6,kgCO2/km,0.1701128
자동차,푸조,508 1.5 블루HDi 알뤼르(2021),Diesel,17.2,kgCO2/km,0.154288353
자동차,푸조,508 1.5 블루HDi GT(2021),Diesel,17.2,kgCO2/km,0.154288353
자동차,푸조,508 SW 1.5 블루HDi(2021),Diesel,17.2,kgCO2/km,0.154288353
자동차,푸조,508 2.0 블루HDi 알뤼르(2020),Diesel,13.3,kgCO2/km,0.199530803
자동차,푸조,508 2.0 블루HDi GT 라인(2020),Diesel,13.3,kgCO2/km,0.199530803
자동차,푸조,508 2.0 블루HDi GT(2020),Diesel,13.3,kgCO2/km,0.199530803
자동차,푸조,508 SW 2.0 블루HDi GT 라인(2020),Diesel,13.3,kgCO2/km,0.199530803
자동차,푸조,508 1.5 블루HDi 알뤼르(2020),Diesel,14.6,kgCO2/km,0.181764362
자동차,푸조,508 2.0 블루HDi GT(2019),Diesel,13.3,kgCO2/km,0.199530803
자동차,푸조,508 2.0 블루HDi 라 프리미어(2019),Diesel,13.3,kgCO2/km,0.199530803
자동차,푸조,508 2.0 블루HDi GT 라인(2019),Diesel,13.3,kgCO2/km,0.199530803
자동차,푸조,508 2.0 블루HDi 알뤼르(2019),Diesel,13.3,kgCO2/km,0.199530803
자동차,푸조,508 SW 2.0 블루HDi GT 라인(2019),Diesel,13.3,kgCO2/km,0.199530803
자동차,푸조,508 1.5 블루HDi 알뤼르(2019),Diesel,14.6,kgCO2/km,0.181764362
자동차,한국지엠,다마스 코치 5인승 리빅(2020),LPG,8.8,kgCO2/km,0.195507591
자동차,한국지엠,다마스 코치 5인승 슈퍼(2020),LPG,8.8,kgCO2/km,0.195507591
자동차,한국지엠,다마스 밴 2인승 판넬밴 DLX(2020),LPG,8.8,kgCO2/km,0.195507591
자동차,한국지엠,다마스 밴 2인승 판넬밴 슈퍼(2020),LPG,8.8,kgCO2/km,0.195507591
자동차,한국지엠,라보 일반형 STD(2020),LPG,8.7,kgCO2/km,0.197754805
자동차,한국지엠,라보 일반형 DLX(2020),LPG,8.7,kgCO2/km,0.197754805
자동차,한국지엠,라보 롱카고 DLX(2020),LPG,8.7,kgCO2/km,0.197754805
자동차,한국지엠,라보 롱카고 슈퍼(2020),LPG,8.7,kgCO2/km,0.197754805
자동차,현대,i30 N 라인(2019),Gasoline,11.4,kgCO2/km,0.192813333
자동차,현대,i30 N 라인 스포츠 에센스 에디션(2019),Gasoline,11.4,kgCO2/km,0.192813333
자동차,현대,i30 N 라인(2019),Gasoline,11.8,kgCO2/km,0.186277288
자동차,현대,i30 N 라인 스포츠 에센스 에디션(2019),Gasoline,11.8,kgCO2/km,0.186277288
자동차,현대,i30 1.4 터보 스타일(2019),Gasoline,13,kgCO2/km,0.169082462
자동차,현대,i30 1.4 터보 프리미엄(2019),Gasoline,13,kgCO2/km,0.169082462
자동차,현대,그랜저 가솔린 3.3 캘리그래피(2022),Gasoline,9.6,kgCO2/km,0.2764333
자동차,현대,그랜저 가솔린 3.3 프리미엄(2022),Gasoline,9.7,kgCO2/km,0.273583472
자동차,현대,그랜저 가솔린 3.3 르블랑 퍼포먼스(2022),Gasoline,9.7,kgCO2/km,0.273583472
자동차,현대,그랜저 가솔린 3.3 익스클루시브(2022),Gasoline,9.7,kgCO2/km,0.273583472
자동차,현대,그랜저 가솔린 2.5 캘리그래피(2022),Gasoline,11.1,kgCO2/km,0.239077449
자동차,현대,그랜저 가솔린 2.5 르블랑(2022),Gasoline,11.6,kgCO2/km,0.228772386
자동차,현대,그랜저 가솔린 2.5 익스클루시브(2022),Gasoline,11.6,kgCO2/km,0.228772386
자동차,현대,그랜저 가솔린 2.5 프리미엄(2022),Gasoline,11.9,kgCO2/km,0.223005015
자동차,현대,그랜저 캘리그래피(2022),Gasoline/Hybrid,15.2,kgCO2/km,0.174589453
자동차,현대,그랜저 프리미엄(2022),Gasoline/Hybrid,16.2,kgCO2/km,0.163812326
자동차,현대,그랜저 르블랑(2022),Gasoline/Hybrid,16.2,kgCO2/km,0.163812326
자동차,현대,그랜저 익스클루시브(2022),Gasoline/Hybrid,16.2,kgCO2/km,0.163812326
자동차,현대,그랜저 LPi 3.0 익스클루시브(2022),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 왼발장애(2022),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 왼손왼발장애(2022),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 왼손오른발장애(2022),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 오른손오른발장애(2022),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 오른발장애(2022),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 양발장애(2022),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 오른손장애(2022),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 3.0 LPi 익스클루시브(2022),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 프리미엄(2022),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 왼발장애(2022),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 왼손왼발장애(2022),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 왼손오른발장애(2022),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 오른손오른발장애(2022),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 오른발장애(2022),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 양발장애(2022),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 오른손장애(2022),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 3.0 LPi 모던(2022),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 3.0 LPi 프리미엄(2022),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 3.0 LPi 모범형(2022),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 3.0 LPi 고급형(2022),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 3.0 LPi 고급형 VIP 패키지(2022),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 가솔린 3.3 캘리그래피(2021),Gasoline,9.6,kgCO2/km,0.228965833
자동차,현대,그랜저 가솔린 3.3 프리미엄(2021),Gasoline,9.7,kgCO2/km,0.226605361
자동차,현대,그랜저 가솔린 3.3 르블랑(2021),Gasoline,9.7,kgCO2/km,0.226605361
자동차,현대,그랜저 가솔린 3.3 익스클루시브(2021),Gasoline,9.7,kgCO2/km,0.226605361
자동차,현대,그랜저 스마트스트림 가솔린 2.5 캘리그래피(2021),Gasoline,11.1,kgCO2/km,0.198024505
자동차,현대,그랜저 스마트스트림 가솔린 2.5 르블랑(2021),Gasoline,11.6,kgCO2/km,0.189488966
자동차,현대,그랜저 스마트스트림 가솔린 2.5 익스클루시브(2021),Gasoline,11.6,kgCO2/km,0.189488966
자동차,현대,그랜저 스마트스트림 가솔린 2.5 프리미엄(2021),Gasoline,11.9,kgCO2/km,0.184711933
자동차,현대,그랜저 캘리그래피(2021),Gasoline/Hybrid,15.2,kgCO2/km,0.14461
자동차,현대,그랜저 프리미엄(2021),Gasoline/Hybrid,16.2,kgCO2/km,0.135683457
자동차,현대,그랜저 르블랑(2021),Gasoline/Hybrid,16.2,kgCO2/km,0.135683457
자동차,현대,그랜저 익스클루시브(2021),Gasoline/Hybrid,16.2,kgCO2/km,0.135683457
자동차,현대,그랜저 LPi 3.0 익스클루시브(2021),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 왼발장애(2021),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 왼손왼발장애(2021),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 왼손오른발장애(2021),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 오른손오른발장애(2021),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 오른발장애(2021),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 양발장애(2021),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 익스클루시브 오른손장애(2021),LPG,7.4,kgCO2/km,0.232495514
자동차,현대,그랜저 LPi 3.0 프리미엄(2021),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 왼발장애(2021),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 왼손왼발장애(2021),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 왼손오른발장애(2021),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 오른손오른발장애(2021),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 오른발장애(2021),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 양발장애(2021),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 프리미엄 오른손장애(2021),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 모던(2021),LPG,7.5,kgCO2/km,0.229395574
자동차,현대,그랜저 LPi 3.0 모범형(2021),LPG,7.5,kgCO2/km,0.229395574
