,Unnamed: 0,CL_NM,TRRSRT_NM,ADDR,ADDR_new,TEL_NO,TOT_ENTRN_NMPR_CO,SETLE_PRICE,ENTRN_DE,SGNG_CD,LGDNG_CD
93,67919,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,2,2000,20210903,50130,31025
94,67920,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,3,3000,20210903,50130,31025
95,67921,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,2,5000,20210903,50130,31025
96,67922,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,3,3000,20210903,50130,31025
97,67923,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,2,2000,20210903,50130,31025
98,67924,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,2,0,20210903,50130,31025
99,67925,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,1,1000,20210903,50130,31025
100,67926,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,2,1000,20210903,50130,31025
101,67927,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,2,2000,20210903,50130,31025
102,67928,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,3,2500,20210903,50130,31025
103,67929,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,1,1000,20210903,50130,31025
104,67930,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,2,2000,20210903,50130,31025
105,67931,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,1,0,20210903,50130,31025
106,67932,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,2,2000,20210903,50130,31025
